rank,university,country,student_pop,student_staff_ratio,intl_students_pct,female_male_ratio,overall_score,teaching,research_env,research_qual,industry,intl_outlook,year,female_pct
1450.0,Al-Nahrain University,Iraq,6714.0,5.9,0,55:45:00,23.5525,27.9,8.7,34.1,16.6,25.4,2024,55.0
1451.0,Rikkyo University,Japan,19783.0,14.4,4,,23.552,18.6,9.3,34.0,19.7,58.4,2024,
1452.0,Austral University of Chile,Chile,18594.0,16.4,1,54:46:00,23.5175,17.3,14.7,30.2,30.9,51.4,2024,54.0
1453.0,Yamaguchi University,Japan,10437.0,10.9,5,37 : 63,23.5105,28.5,13.4,21.4,57.3,33.4,2024,37.0
1454.0,Federal University of Viçosa,Brazil,17866.0,9.7,2,55:45:00,23.5055,32.2,14.5,23.0,26.6,24.5,2024,55.0
1455.0,Université Hassan II de Casablanca,Morocco,125790.0,35.7,2,54:46:00,23.4895,19.5,9.2,39.9,24.6,28.2,2024,54.0
1456.0,Mie University,Japan,6983.0,8.3,3,38 : 62,23.4685,26.9,13.9,23.9,61.8,24.8,2024,38.0
1457.0,Chang Gung University of Science and Technology,Taiwan,6397.0,25.6,1,89:11:00,23.463,15.1,17.0,37.2,34.9,20.3,2024,89.0
1458.0,Moscow Power Engineering Institute,Russian Federation,14248.0,20.7,14,33 : 67,23.4375,23.6,18.3,20.4,51.4,39.9,2024,33.0
1459.0,National Chin-Yi University of Technology,Taiwan,7618.0,22.7,6,30 : 70,23.436,13.9,25.1,27.4,42.1,28.7,2024,30.0
1460.0,Escuela Superior Politécnica del Litoral,Ecuador,10271.0,10.4,1,39 : 61,23.425,20.4,9.5,32.3,18.3,56.4,2024,39.0
1461.0,Federal University of Espírito Santo,Brazil,24728.0,13.3,1,55:45:00,23.4215,24.7,15.7,25.1,47.3,28.8,2024,55.0
1462.0,University of Oradea,Romania,15820.0,17.5,6,56:44:00,23.4115,16.7,14.6,35.0,16.9,41.0,2024,56.0
1463.0,University of Carthage,Tunisia,29691.0,10.1,1,63:37:00,23.41,23.8,9.9,31.2,20.7,44.4,2024,63.0
1464.0,Bezmiâlem Vakif University,Turkey,3622.0,11.8,5,72:28:00,23.393,30.4,11.9,26.9,21.6,27.2,2024,72.0
1465.0,Tamkang University,Taiwan,23600.0,22.5,7,47:53:00,23.388,15.3,12.7,34.1,43.6,42.9,2024,47.0
1466.0,Shahjalal University of Science and Technology,Bangladesh,9585.0,17.8,0,31 : 69,23.374,13.2,8.4,43.4,16.6,44.8,2024,31.0
1467.0,Helwan University,Egypt,124886.0,22.4,2,54:46:00,23.366,16.2,8.9,38.8,19.9,47.6,2024,54.0
1468.0,University of La Frontera,Chile,12157.0,23.2,1,51:49:00,23.3285,17.6,12.3,32.7,22.8,51.3,2024,51.0
1469.0,University of Zimbabwe,Zimbabwe,25108.0,22.5,0,42:58:00,23.3245,12.9,12.7,37.3,20.9,50.8,2024,42.0
1470.0,University of Western Macedonia,Greece,10959.0,46.2,2,51:49:00,23.3115,11.6,17.1,39.3,26.2,27.9,2024,51.0
1471.0,Shibaura Institute of Technology,Japan,9001.0,29.7,5,0.806944444,23.2795,20.8,20.1,22.3,36.3,42.3,2024,44.66
1472.0,Federal University of Rio Grande do Norte (UFRN),Brazil,42906.0,16.7,0,40 : 60,23.26,25.3,11.3,30.6,24.8,31.3,2024,40.0
1473.0,Dokuz Eylül University,Turkey,56667.0,23.7,3,46:54:00,23.2475,19.4,18.2,25.5,67.1,25.5,2024,46.0
1474.0,Unisinos University,Brazil,12990.0,24.3,0,47:53:00,23.241000000000003,30.1,15.4,22.3,25.2,29.3,2024,47.0
1475.0,Zhejiang Chinese Medical University,China,18260.0,31.0,5,66:34:00,23.1865,16.5,16.4,34.5,37.2,23.0,2024,66.0
1476.0,Belarusian State University,Belarus,23030.0,7.6,19,62:38:00,23.1835,25.5,11.5,17.0,55.4,66.8,2024,62.0
1477.0,Federico Santa María Technical University,Chile,22812.0,29.7,3,24 : 76,23.18,12.3,10.8,36.2,32.3,56.9,2024,24.0
1478.0,Pontifical Catholic University of Peru,Peru,27960.0,7.3,1,47:53:00,23.164,24.8,9.8,29.7,16.9,45.6,2024,47.0
1479.0,Universidade Federal do Ceará (UFC),Brazil,40899.0,19.8,1,44:56:00,23.153,24.2,16.6,24.6,44.5,27.2,2024,44.0
1480.0,University of South China,China,28160.0,7.4,2,38 : 62,23.1435,26.8,13.9,27.7,30.6,22.3,2024,38.0
1481.0,Universiti Teknikal Malaysia Melaka,Malaysia,11730.0,16.1,6,38 : 62,23.1145,20.1,11.4,32.6,19.6,44.2,2024,38.0
1482.0,Slovak University of Agriculture in Nitra,Slovakia,4550.0,11.9,5,54:46:00,23.1135,23.6,12.2,27.4,18.9,48.5,2024,54.0
1483.0,Southern Federal University,Russian Federation,19181.0,11.3,11,54:46:00,23.104,27.9,14.3,21.4,32.1,40.3,2024,54.0
1484.0,Shahid Sadoughi University of Medical Sciences,Iran,6260.0,13.0,2,58:42:00,23.0935,39.1,10.6,20.8,17.5,20.6,2024,58.0
1485.0,Lviv Polytechnic National University,Ukraine,22580.0,11.9,1,41:59:00,23.076999999999995,22.9,11.3,34.2,18.8,27.1,2024,41.0
1486.0,Gunma University,Japan,6248.0,7.6,4,37 : 63,23.0635,28.6,14.2,20.7,57.4,26.7,2024,37.0
1487.0,Christ University Bengaluru India,India,27720.0,20.7,2,46:54:00,23.039,14.6,9.9,44.4,15.9,25.4,2024,46.0
1488.0,Chung Shan Medical University,Taiwan,7052.0,17.2,4,64:36:00,23.0365,18.9,20.0,27.0,48.9,21.4,2024,64.0
1489.0,National Changhua University of Education,Taiwan,8459.0,15.0,8,51:49:00,23.031,22.2,17.8,20.6,74.5,28.8,2024,51.0
1490.0,Feng Chia University,Taiwan,19770.0,23.3,7,40 : 60,23.0225,18.4,18.9,25.5,40.9,37.7,2024,40.0
1491.0,"The University of Agriculture, Peshawar",Pakistan,11262.0,35.3,1,0.438194444,23.0095,15.6,10.2,36.5,22.3,48.1,2024,30.47
1492.0,Kyoto Institute of Technology,Japan,3943.0,13.8,6,29 : 71,23.0025,27.2,17.1,15.2,73.3,33.7,2024,29.0
1493.0,Kagoshima University,Japan,10257.0,10.1,3,38 : 62,22.982,25.7,13.5,24.0,55.2,27.7,2024,38.0
1494.0,Metropolitan Autonomous University,Mexico,60865.0,42.1,1,50:50:00,22.9755,19.9,23.9,22.8,28.6,29.2,2024,50.0
1495.0,St Petersburg Electrotechnical University (LETI),Russian Federation,8712.0,13.6,20,31 : 69,22.8945,22.6,16.4,22.8,37.6,41.7,2024,31.0
1496.0,"George Emil Palade University of Medicine, Pharmacy, Science, and Technology of Targu Mures",Romania,9258.0,17.0,13,64:36:00,22.8275,17.8,11.3,36.4,16.8,36.1,2024,64.0
1497.0,Thiagarajar College of Engineering,India,4378.0,18.3,0,36 : 64,22.8255,18.7,8.9,41.9,20.2,18.0,2024,36.0
1498.0,Institut Teknologi Sepuluh Nopember,Indonesia,20658.0,7.1,6,40 : 60,22.819,25.3,10.8,25.4,35.4,42.5,2024,40.0
1499.0,Ritsumeikan University,Japan,35119.0,17.4,10,37 : 63,22.814,19.8,13.9,27.4,30.3,46.8,2024,37.0
1500.0,Samara National Research University (Samara University),Russian Federation,9198.0,10.7,14,48:52:00,22.791,27.5,14.8,21.8,26.6,37.1,2024,48.0
1501.0,University of Tunis,Tunisia,17124.0,11.4,2,70:30:00,22.756500000000003,30.9,10.3,23.5,16.6,39.2,2024,70.0
1502.0,Andhra University,India,10382.0,14.8,5,46:54:00,22.7465,38.2,10.4,18.7,26.1,24.1,2024,46.0
1503.0,Sofia University,Bulgaria,22467.0,7.5,7,67:33:00,22.7255,28.3,12.2,23.4,21.6,39.4,2024,67.0
1504.0,Chaoyang University of Technology,Taiwan,14432.0,37.5,5,55:45:00,22.695,14.1,18.2,28.2,47.0,38.9,2024,55.0
1505.0,Saga University,Japan,6518.0,9.8,2,42:58:00,22.68,26.0,14.5,21.8,59.0,25.4,2024,42.0
1506.0,Londrina State University,Brazil,21220.0,10.9,1,59:41:00,22.672,30.3,16.1,19.6,34.8,23.9,2024,59.0
1507.0,University of Łódź,Poland,21633.0,14.0,9,62:38:00,22.6715,20.6,15.6,28.8,19.2,35.5,2024,62.0
1508.0,Izmir University of Economics,Turkey,6750.0,14.7,2,54:46:00,22.67,16.7,11.2,36.7,26.2,32.5,2024,54.0
1509.0,University of the Ryukyus,Japan,7534.0,9.9,2,39 : 61,22.67,25.4,14.1,22.6,37.2,37.6,2024,39.0
1510.0,University of Miyazaki,Japan,5447.0,7.4,3,36 : 64,22.64,27.4,11.8,24.3,44.0,27.8,2024,36.0
1511.0,Tottori University,Japan,5998.0,8.0,2,38 : 62,22.635,28.8,13.4,21.3,46.7,26.6,2024,38.0
1512.0,Riga Stradiņš University,Latvia,8761.0,21.8,29,75:25:00,22.626,17.3,13.8,26.3,23.2,62.7,2024,75.0
1513.0,Lahore College for Women University (LCWU),Pakistan,11857.0,21.3,0,100:00:00,22.6205,16.5,9.6,37.6,16.1,40.6,2024,100.0
1514.0,University of Primorska,Slovenia,5805.0,15.3,18,77:23:00,22.62,16.4,14.9,26.5,21.9,61.8,2024,77.0
1515.0,Georgian Technical University,Georgia,19873.0,15.0,2,0.110416667,22.619,32.4,9.3,22.2,16.1,40.8,2024,9.94
1516.0,"University of Santiago, Chile (USACH)",Chile,24717.0,20.8,2,45:55:00,22.6175,15.8,15.4,29.8,27.7,45.9,2024,45.0
1517.0,University of Rijeka,Croatia,13163.0,15.6,3,58:42:00,22.5515,18.7,16.7,29.9,25.8,29.2,2024,58.0
1518.0,Diponegoro University,Indonesia,35688.0,18.0,2,56:44:00,22.539,27.1,15.4,19.1,42.9,35.1,2024,56.0
1519.0,German University in Cairo,Egypt,12332.0,12.8,2,43:57:00,22.527,18.6,8.7,34.0,16.8,48.6,2024,43.0
1520.0,Goa University,India,2820.0,11.8,3,65:35:00,22.517,32.1,12.4,23.0,18.6,24.1,2024,65.0
1521.0,Teikyo University,Japan,23162.0,16.0,5,36 : 64,22.4765,17.4,12.7,33.9,37.2,26.7,2024,36.0
1522.0,Yanshan University,China,39191.0,13.4,1,39 : 61,22.4655,19.5,11.7,34.5,36.0,20.4,2024,39.0
1523.0,University of Anbar,Iraq,26956.0,15.5,0,55:45:00,22.463999999999995,17.7,9.1,39.1,16.9,29.3,2024,55.0
1524.0,Shahed University,Iran,5207.0,15.8,0,53:47:00,22.447,30.3,14.8,22.5,26.6,18.7,2024,53.0
1525.0,Alzahra University,Iran,10531.0,28.4,3,100:00:00,22.419,25.4,15.3,24.6,19.6,31.0,2024,100.0
1526.0,Comillas Pontifical University,Spain,9765.0,21.0,7,55:45:00,22.4125,18.3,15.7,26.3,31.4,44.2,2024,55.0
1527.0,Catholic University of the North,Chile,11528.0,20.3,3,46:54:00,22.375,14.2,15.2,29.0,18.2,58.0,2024,46.0
1528.0,SGH Warsaw School of Economics,Poland,8618.0,16.5,13,49:51:00,22.3505,24.8,15.2,24.1,16.1,36.7,2024,49.0
1529.0,Taras Shevchenko National University of Kyiv,Ukraine,25937.0,10.6,5,56:44:00,22.35,30.0,13.1,20.2,31.4,31.8,2024,56.0
1530.0,Istanbul Aydın University,Turkey,28851.0,26.3,13,51:49:00,22.2725,17.0,9.2,32.3,15.8,56.9,2024,51.0
1531.0,National Research Saratov State University,Russian Federation,9664.0,9.3,11,58:42:00,22.269,26.8,16.1,17.6,39.1,38.0,2024,58.0
1532.0,Shizuoka University,Japan,9928.0,14.5,4,29 : 71,22.264,22.6,16.0,19.5,58.3,37.0,2024,29.0
1533.0,Van Yüzüncü Yil University,Turkey,20317.0,17.5,3,47:53:00,22.2245,21.7,22.8,19.3,45.4,21.4,2024,47.0
1534.0,University of Pannonia,Hungary,5241.0,19.5,7,48:52:00,22.1855,22.2,15.6,21.5,45.5,37.9,2024,48.0
1535.0,Universidad Andrés Bello (UNAB),Chile,46249.0,18.4,2,53:47:00,22.1435,15.1,10.4,33.5,20.7,50.6,2024,53.0
1536.0,University of Santo Tomas,Philippines,31813.0,13.3,7,51:49:00,22.13,19.6,9.5,25.8,20.7,67.0,2024,51.0
1537.0,Hanoi University of Science and Technology,Vietnam,37891.0,34.1,0,0.888888889,22.118,15.7,15.7,27.4,43.4,39.7,2024,47.06
1538.0,Osaka Medical and Pharmaceutical University,Japan,3132.0,5.5,1,59:41:00,22.114,27.7,12.6,23.7,44.4,18.7,2024,59.0
1539.0,University of Warmia and Mazury in Olsztyn,Poland,16899.0,17.5,3,60:40:00,22.11,16.9,13.5,35.3,21.8,23.3,2024,60.0
1540.0,Maria Curie-Skłodowska University (UMCS),Poland,16937.0,11.7,9,68:32:00,22.102,21.6,19.3,22.4,22.7,33.4,2024,68.0
1541.0,Universiti Malaysia Kelantan,Malaysia,9238.0,19.9,3,71:29:00,22.09,16.1,13.0,32.6,16.2,41.9,2024,71.0
1542.0,National Aviation University,Ukraine,13080.0,9.8,5,39 : 61,22.073,22.2,8.7,35.2,16.4,23.8,2024,39.0
1543.0,University of Mysore,India,10130.0,25.8,8,33 : 67,21.9535,28.2,9.0,23.2,22.3,42.3,2024,33.0
1544.0,Hellenic Open University,Greece,19612.0,6.8,1,60:40:00,21.93,22.4,8.5,34.2,15.8,26.2,2024,60.0
1545.0,Ankara University,Turkey,70464.0,27.6,6,53:47:00,21.927,18.2,11.6,30.5,36.6,34.4,2024,53.0
1546.0,Slovak University of Technology in Bratislava,Slovakia,10678.0,8.5,7,31 : 69,21.92,27.6,12.0,22.3,28.7,32.8,2024,31.0
1547.0,Université Mohammed Premier,Morocco,84135.0,82.1,1,48:52:00,21.9035,19.2,9.9,33.6,16.4,35.1,2024,48.0
1548.0,"University of the North, Colombia",Colombia,13471.0,17.3,0,52:48:00,21.8885,18.3,13.0,26.0,24.0,52.8,2024,52.0
1549.0,Lobachevsky State University of Nizhni Novgorod,Russian Federation,19457.0,10.6,12,51:49:00,21.8725,31.8,13.4,14.7,32.7,38.5,2024,51.0
1550.0,Technical University of Liberec,Czech Republic,5303.0,13.3,10,54:46:00,21.831,21.0,18.9,18.2,34.5,44.2,2024,54.0
1550.0,Saitama University,Japan,8321.0,15.3,6,32 : 68,21.831,22.9,15.5,19.4,41.2,41.5,2024,32.0
1552.0,Badji Mokhtar University – Annaba,Algeria,38030.0,11.9,2,63:37:00,21.8085,34.1,16.2,12.5,16.9,35.0,2024,63.0
1553.0,"Vignan’s Foundation for Science, Technology and Research",India,7111.0,11.3,1,47:53:00,21.8035,22.2,7.6,36.0,16.7,21.1,2024,47.0
1554.0,Universidade Federal de Sergipe,Brazil,26133.0,16.0,0,52:48:00,21.7825,17.0,10.4,36.4,18.1,28.1,2024,52.0
1555.0,De La Salle University,Philippines,14905.0,14.5,3,50:50:00,21.7775,19.6,12.8,31.3,17.4,29.3,2024,50.0
1556.0,King Mongkut’s Institute of Technology Ladkrabang,Thailand,25482.0,23.0,1,52:48:00,21.771,16.5,22.9,19.2,55.0,30.7,2024,52.0
1557.0,University of Lucknow,India,18173.0,29.4,2,45:55:00,21.7675,28.4,10.3,26.5,18.0,23.1,2024,45.0
1558.0,University of Novi Sad,Serbia,47978.0,15.1,1,57:43:00,21.704,19.0,11.7,29.1,36.4,33.6,2024,57.0
1559.0,Hosei University,Japan,29180.0,37.7,5,38 : 62,21.7025,15.2,11.0,34.0,23.9,38.3,2024,38.0
1560.0,Universitas Pendidikan Indonesia,Indonesia,32713.0,18.5,1,61:39:00,21.6945,19.8,12.1,33.0,16.3,23.9,2024,61.0
1561.0,Cracow University of Technology,Poland,13510.0,12.2,5,36 : 64,21.6525,21.2,10.7,30.4,28.2,27.3,2024,36.0
1562.0,Annamalai University,India,18360.0,13.6,0,48:52:00,21.652,35.5,9.6,20.0,22.2,20.1,2024,48.0
1563.0,Hindustan Institute of Technology and Science,India,7325.0,11.3,1,47:53:00,21.6445,21.9,9.3,33.6,16.3,23.4,2024,47.0
1564.0,University of Ostrava,Czech Republic,8526.0,16.0,9,71:29:00,21.6325,19.5,16.3,23.2,18.2,46.2,2024,71.0
1565.0,Antonio Nariño University,Colombia,13691.0,14.1,2,55:45:00,21.620500000000003,16.6,7.9,33.1,16.0,51.5,2024,55.0
1566.0,Alexandru Ioan Cuza University,Romania,25443.0,22.3,8,56:44:00,21.6035,16.5,12.1,31.6,18.3,40.2,2024,56.0
1567.0,Kookmin University,South Korea,17514.0,11.6,11,50:50:00,21.592,24.5,14.3,20.1,37.0,36.1,2024,50.0
1568.0,Arak University,Iran,7506.0,18.7,5,58:42:00,21.587,19.5,11.2,32.7,20.1,26.3,2024,58.0
1569.0,Universiti Teknologi MARA,Malaysia,60755.0,16.3,1,67:33:00,21.573,20.2,14.7,28.6,23.9,24.2,2024,67.0
1570.0,Fluminense Federal University,Brazil,70629.0,20.8,1,47:53:00,21.544,21.0,13.1,27.8,22.5,30.8,2024,47.0
1571.0,University of Phayao,Thailand,17256.0,17.1,0,66:34:00,21.506,14.9,9.4,39.3,16.3,25.9,2024,66.0
1572.0,Istanbul Medipol University,Turkey,26110.0,20.0,16,65:35:00,21.495,14.6,10.6,33.3,20.6,44.0,2024,65.0
1573.0,Escuela Politécnica Nacional,Ecuador,7458.0,13.2,1,28 : 72,21.4465,18.2,9.4,29.0,18.6,52.1,2024,28.0
1574.0,Prague University of Economics and Business,Czech Republic,14306.0,29.1,27,53:47:00,21.438,15.5,14.9,27.6,16.8,47.9,2024,53.0
1575.0,Dicle University,Turkey,32454.0,17.5,4,45:55:00,21.411999999999995,30.3,16.9,12.7,53.0,21.9,2024,45.0
1576.0,Université de Gabès,Tunisia,12714.0,12.4,1,74:26:00,21.41,20.8,9.4,28.9,16.7,42.8,2024,74.0
1577.0,Süleyman Demirel University,Turkey,39648.0,32.3,5,52:48:00,21.4085,23.5,9.8,29.9,18.6,25.6,2024,52.0
1578.0,Gaziantep University,Turkey,31977.0,38.1,12,47:53:00,21.4005,15.6,10.8,33.0,20.1,39.5,2024,47.0
1579.0,Marmara University,Turkey,62991.0,30.6,5,51:49:00,21.3565,17.0,11.7,31.9,26.9,30.7,2024,51.0
1580.0,Instituto Politécnico de Viana do Castelo,Portugal,5364.0,19.8,10,49:51:00,21.2945,13.0,9.6,35.4,18.7,44.1,2024,49.0
1581.0,Obafemi Awolowo University,Nigeria,29679.0,22.5,0,45:55:00,21.283000000000005,15.3,12.3,32.0,19.0,37.9,2024,45.0
1582.0,Akita University,Japan,5002.0,10.7,4,35 : 65,21.2445,25.6,13.4,20.8,39.1,26.7,2024,35.0
1583.0,Altai State University,Russian Federation,9271.0,19.0,27,56:44:00,21.2305,20.5,16.5,15.2,25.2,64.4,2024,56.0
1584.0,Lucian Blaga University of Sibiu,Romania,13369.0,16.5,3,59:41:00,21.2295,18.5,14.0,29.7,16.8,28.4,2024,59.0
1585.0,National University of San Martín,Argentina,16591.0,16.3,5,60:40:00,21.226,19.2,10.7,26.9,24.6,45.4,2024,60.0
1586.0,Universitas Padjadjaran,Indonesia,35498.0,11.3,1,59:41:00,21.222,28.5,12.2,19.2,23.6,34.3,2024,59.0
1587.0,Kazan State Medical University,Russian Federation,5891.0,10.7,31,63:37:00,21.198500000000003,40.5,10.3,7.3,17.1,45.2,2024,63.0
1588.0,Universiti Kuala Lumpur,Malaysia,15516.0,11.9,5,43:57:00,21.1595,23.6,9.0,24.3,25.5,43.7,2024,43.0
1589.0,Acıbadem University,Turkey,2547.0,5.7,3,73:27:00,21.1415,25.8,12.0,22.7,24.2,30.3,2024,73.0
1590.0,Abdelmalek Essaâdi University,Morocco,122962.0,91.8,1,52:48:00,21.108,21.6,9.7,30.1,17.2,29.4,2024,52.0
1591.0,Yerevan State University,Armenia,13838.0,8.0,2,53:47:00,21.098,23.9,8.6,26.8,16.4,38.1,2024,53.0
1592.0,Universidad Mayor,Chile,22644.0,12.1,1,48:52:00,21.0885,18.6,9.1,28.7,16.0,49.5,2024,48.0
1593.0,Universidade Estadual de Maringá,Brazil,18706.0,12.2,0,53:47:00,21.0855,28.9,13.8,20.2,21.2,22.0,2024,53.0
1594.0,Kochi University,Japan,5459.0,8.3,1,44:56:00,21.0635,24.7,12.3,21.8,41.5,26.8,2024,44.0
1595.0,Communication University of China,China,17316.0,15.3,3,70:30:00,21.0385,27.5,17.3,15.5,37.6,23.4,2024,70.0
1596.0,Polytechnic University of Timişoara,Romania,11846.0,18.7,3,38 : 62,20.9565,16.7,10.1,33.9,30.9,22.6,2024,38.0
1597.0,Bharath Institute of Higher Education and Research,India,22563.0,14.0,2,56:44:00,20.942,21.1,7.3,30.2,21.2,35.9,2024,56.0
1598.0,Universiti Malaysia Sabah (UMS),Malaysia,17316.0,16.6,4,66:34:00,20.905,17.8,14.3,25.0,21.8,41.8,2024,66.0
1599.0,University of Silesia in Katowice,Poland,19222.0,11.6,4,67:33:00,20.878499999999995,23.2,13.5,23.4,21.8,29.7,2024,67.0
1600.0,University of Los Lagos,Chile,5995.0,17.4,0,60:40:00,20.872,15.9,14.1,25.8,16.0,49.5,2024,60.0
1601.0,University of Pardubice,Czech Republic,7375.0,13.5,10,56:44:00,20.8525,21.1,17.7,17.7,30.0,39.8,2024,56.0
1602.0,L.N. Gumilyov Eurasian National University,Kazakhstan,19632.0,13.5,4,60:40:00,20.8475,21.9,11.6,21.1,15.7,54.2,2024,60.0
1603.0,University of Macerata (UNIMC),Italy,12042.0,27.0,4,75:25:00,20.8295,16.2,18.1,24.6,15.6,37.3,2024,75.0
1604.0,Kastamonu University,Turkey,18233.0,36.8,12,43:57:00,20.8245,11.6,11.6,35.8,15.9,35.5,2024,43.0
1605.0,Russian Presidential Academy of National Economy and Public Administration,Russian Federation,18646.0,10.4,4,63:37:00,20.811,26.8,17.1,18.1,19.4,23.2,2024,63.0
1606.0,Kharkiv National University of Radio Electronics,Ukraine,7744.0,10.8,11,26 : 74,20.8025,22.2,9.4,28.0,16.5,32.9,2024,26.0
1607.0,Polytechnic University of Bucharest,Romania,29166.0,23.2,4,36 : 64,20.79,19.8,11.4,28.8,29.7,24.2,2024,36.0
1608.0,Shimane University,Japan,6005.0,8.2,3,40 : 60,20.778,25.7,13.0,19.3,37.1,28.7,2024,40.0
1609.0,University of Life Sciences in Lublin,Poland,7355.0,11.6,2,65:35:00,20.7585,20.2,11.7,30.3,19.1,20.7,2024,65.0
1610.0,Tokat Gaziosmanpaşa University,Turkey,22547.0,15.2,9,45:55:00,20.756,17.1,8.6,33.7,17.5,32.1,2024,45.0
1611.0,REVA University,India,13907.0,18.7,1,34 : 66,20.694,16.0,7.9,37.9,20.7,19.8,2024,34.0
1612.0,R V College of Engineering,India,5741.0,14.9,0,26 : 74,20.6925,24.6,9.4,29.3,17.8,16.1,2024,26.0
1613.0,Muroran Institute of Technology,Japan,3364.0,20.5,6,0.643055556,20.6855,21.7,10.6,22.9,33.5,40.0,2024,39.14
1614.0,Bialystok University of Technology,Poland,6471.0,10.8,3,36 : 64,20.6825,23.0,14.9,23.1,20.6,24.3,2024,36.0
1615.0,State University of Malang,Indonesia,33358.0,30.5,4,55:45:00,20.6635,18.5,11.1,30.0,15.8,31.4,2024,55.0
1616.0,Yeditepe University,Turkey,17378.0,27.5,6,55:45:00,20.648,22.0,12.4,17.6,59.3,38.8,2024,55.0
1617.0,University of Sri Jayewardenepura,Sri Lanka,17629.0,22.9,0,63:37:00,20.576,13.0,9.0,35.7,18.4,35.8,2024,63.0
1618.0,National University of Life and Environmental Sciences of Ukraine,Ukraine,17628.0,15.2,1,45:55:00,20.539,20.3,8.9,30.1,25.3,25.7,2024,45.0
1619.0,University of Fortaleza (UNIFOR),Brazil,21048.0,20.3,0,51:49:00,20.5355,14.3,9.4,33.6,16.9,37.8,2024,51.0
1620.0,National Chi Nan University,Taiwan,5853.0,14.7,9,53:47:00,20.5175,20.0,18.4,13.3,72.1,32.1,2024,53.0
1621.0,Saints Cyril and Methodius University in Skopje,North Macedonia,26800.0,13.5,5,63:37:00,20.509,19.2,9.3,25.9,23.2,46.0,2024,63.0
1622.0,Dokkyo Medical University,Japan,1314.0,1.2,1,53:47:00,20.412,26.7,10.3,22.0,37.9,19.1,2024,53.0
1623.0,Moscow State University of Civil Engineering,Russian Federation,12468.0,13.3,7,,20.4015,20.3,11.6,25.3,39.6,25.0,2024,
1624.0,National Taipei University,Taiwan,8386.0,15.7,6,55:45:00,20.3955,20.6,15.1,22.4,23.3,30.5,2024,55.0
1625.0,Moulay Ismail University,Morocco,80390.0,71.0,0,54:46:00,20.3435,9.6,9.1,40.9,16.5,25.9,2024,54.0
1626.0,Technical University of Sofia,Bulgaria,10318.0,9.7,9,0.929861111,20.333,23.2,11.1,24.2,25.0,26.8,2024,48.18
1627.0,University of the Peloponnese,Greece,12801.0,39.4,1,52:48:00,20.3185,16.1,12.6,28.9,29.0,27.8,2024,52.0
1628.0,PSG College of Technology,India,8140.0,14.2,0,37 : 63,20.3045,22.9,8.9,29.4,20.7,17.6,2024,37.0
1629.0,Adelphi University,United States,6582.0,11.1,7,70:30:00,20.3035,24.1,7.7,26.1,16.4,33.0,2024,70.0
1630.0,Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA),Brazil,4183.0,11.6,1,70:30:00,20.3015,21.2,12.8,25.1,21.2,26.1,2024,70.0
1631.0,University of Shizuoka,Japan,3134.0,11.5,3,61:39:00,20.285,25.9,12.9,15.2,58.9,26.5,2024,61.0
1632.0,University of Havana,Cuba,15584.0,9.0,5,64:36:00,20.2825,28.1,11.8,10.8,33.9,53.0,2024,64.0
1633.0,University of Dar es Salaam,Tanzania,36666.0,21.1,0,47:53:00,20.2755,14.4,10.3,28.2,21.7,49.5,2024,47.0
1634.0,Kazan National Research Technical University,Russian Federation,7516.0,16.7,12,26 : 74,20.2295,18.8,10.8,24.9,42.6,31.7,2024,26.0
1635.0,Universidade Federal de Juiz de Fora,Brazil,26483.0,16.6,0,50:50:00,20.1955,18.5,12.1,27.5,18.6,29.8,2024,50.0
1636.0,Kochi University of Technology,Japan,2579.0,20.3,2,25 : 75,20.1545,17.6,15.6,15.9,68.4,39.1,2024,25.0
1637.0,Ladoke Akintola University of Technology,Nigeria,28289.0,53.1,0,49:51:00,20.1155,16.2,11.1,28.0,32.0,32.5,2024,49.0
1638.0,Eskişehir Osmangazi University,Turkey,30301.0,17.5,7,45:55:00,20.0995,21.5,16.6,20.5,19.2,27.0,2024,45.0
1639.0,Rzeszów University of Technology,Poland,10742.0,11.6,1,38 : 62,20.0945,20.6,9.1,29.1,22.9,23.1,2024,38.0
1640.0,University for Development Studies,Ghana,16714.0,27.4,0,43:57:00,20.094,11.1,9.9,31.1,18.9,51.5,2024,43.0
1641.0,Voronezh State Technical University,Russian Federation,10060.0,13.5,6,36 : 64,19.997,20.5,8.5,29.8,18.8,23.9,2024,36.0
1642.0,University of Benin,Nigeria,47837.0,25.8,0,49:51:00,19.984,15.5,5.7,35.0,16.4,34.7,2024,49.0
1643.0,Oita University,Japan,5381.0,8.5,2,38 : 62,19.9305,25.8,11.0,20.0,35.3,22.9,2024,38.0
1644.0,Tomsk State University of Control Systems and Radioelectronics,Russian Federation,6452.0,12.1,14,29 : 71,19.8965,22.2,11.0,18.9,40.0,38.5,2024,29.0
1645.0,Yogyakarta State University,Indonesia,24073.0,16.3,1,61:39:00,19.8895,16.9,10.5,28.8,23.1,30.6,2024,61.0
1646.0,Federal University of Mato Grosso do Sul,Brazil,26725.0,15.0,1,55:45:00,19.8835,21.4,11.7,22.3,33.0,28.9,2024,55.0
1647.0,Telkom University,Indonesia,18956.0,16.8,3,42:58:00,19.8745,15.0,11.0,28.5,21.3,38.1,2024,42.0
